learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
1930600.0,372.633630212,1.6395332143863577E-4,1930600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1930600.0,1862448.0,20.0,20.0,20.0,0.0,100.0,100.0,35.0,0.842143679087259,0.8,0.7,605.6166666666668,2241.5684379257214,9359.666666666662,10051.221952832302
1969212.0,381.56508771,1.6824370697058192E-4,1969212.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1969212.0,1856848.0,20.0,20.0,20.0,0.0,100.0,100.0,35.0,0.8393423423423423,0.8,0.7,563.4999999999998,2129.1088481791994,9312.999999999993,10001.622809500934
2007824.0,390.370807278,1.7244179939314636E-4,2007824.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2007824.0,1842848.0,20.0,20.0,20.0,0.0,100.0,100.0,35.0,0.799,0.8,0.7,537.833333333334,2057.3895932407536,9196.333333333332,9875.562431240729
2046436.0,399.02552128,1.7660551537750598E-4,2046436.0,99.8,66.57754010695179,50.0,0.0,85.67745631624175,66.66666666666666,99.89969909729189,75.0,50.0,100.0,99.89979959919839,100.0,99.79959919839679,2046436.0,1859648.0,20.0,20.0,20.0,0.0,100.0,100.0,35.0,1.0,0.8,0.7,653.7416666666666,2574.7503868437075,9336.333333333328,10026.480429538648
2085048.0,407.755564203,1.8086935907590123E-4,2085048.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2085048.0,1887936.0,20.0,20.0,20.0,0.0,100.0,100.0,37.0,0.4854399551066216,0.8,0.7,982.7666666666671,3402.861081757042,9571.799999999996,9949.679156686834
2123660.0,417.434405471,1.855895947623898E-4,2123660.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2123660.0,1885136.0,20.0,20.0,20.0,0.0,100.0,100.0,37.0,1.0,0.8,0.7,664.3250000000003,2216.982483120285,9548.466666666667,9925.187410065868
2162272.0,426.017167697,1.897877220644563E-4,2162272.0,99.9,88.83928571428567,87.5,75.0,94.71430836724984,88.8888888888889,99.94977398292315,90.0,80.0,100.0,99.94979919678715,100.0,99.8995983935743,2162272.0,1890736.0,20.0,20.0,20.0,0.0,100.0,100.0,37.0,0.6424444444444445,0.8,0.7,717.0583333333329,2754.484686347871,9595.13333333333,9974.055718606705
2200884.0,434.851002949,1.9414418091595026E-4,2200884.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2200884.0,1906280.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,1.0,0.8,0.7,586.6583333333338,2003.4395989948714,9724.533333333333,9945.15551245664
2239496.0,443.860669049,1.985938780647781E-4,2239496.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2239496.0,1909080.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,1.0,0.8,0.7,1069.8916666666669,4085.9665978303624,9747.86666666667,9969.182658213718
2278108.0,452.783412916,2.0297479284330484E-4,2278108.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2278108.0,1897880.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,0.6424444444444445,0.8,0.7,924.7000000000004,3568.943980526236,9654.533333333333,9872.389569602978
