learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),members size
5864312.0,2719.615110723,0.0013138192668931575,5864312.0,98.6,97.19353390211046,97.15447154471545,97.10743801652893,98.6159169550173,98.52631578947367,98.66666666666666,98.6842105263158,100.0,97.36842105263158,98.54771784232366,97.0954356846473,100.0,5864312.0,2655216.0,2090.0
5941474.0,2793.413372357,0.0013651840881313125,5941474.0,98.3,96.60081580420699,96.53061224489795,96.50205761316872,98.32833637018892,98.31181727904668,98.28801611278952,98.31683168316832,100.0,96.63366336633663,98.33984375,96.6796875,100.0,5941474.0,2690432.0,2121.0
6018636.0,2867.68055939,0.0014174427636818824,6018636.0,98.9,97.79656263771483,97.77327935222672,97.80439121756487,98.91015625387018,98.85297184567257,98.9433237271854,98.95437262357414,100.0,97.90874524714829,98.86597938144331,97.73195876288659,100.0,6018636.0,2719968.0,2147.0
6095798.0,2943.165830062,0.0014711131509795089,6095798.0,97.6,95.20228371295264,95.16129032258064,94.8051948051948,97.65602109581013,97.62376237623764,97.57575757575758,97.63313609467455,100.0,95.26627218934911,97.67891682785299,95.35783365570599,100.0,6095798.0,2748368.0,2172.0
6172960.0,3020.123303688,0.0015263052295895023,6172960.0,98.2,96.40103650148757,96.57794676806083,96.28099173553719,98.23176458106573,98.2107355864811,98.18913480885311,98.22134387351778,100.0,96.44268774703558,98.2421875,96.484375,100.0,6172960.0,2772224.0,2193.0
6250122.0,3098.045766999,0.0015826702794513449,6250122.0,98.7,97.40022877986738,97.3305954825462,97.42063492063492,98.71658049656487,98.68819374369325,98.71159563924678,98.7279843444227,100.0,97.4559686888454,98.70517928286853,97.41035856573706,100.0,6250122.0,2796080.0,2214.0
6327284.0,3177.322975558,0.001640574440737006,6327284.0,98.7,97.39760579733354,97.30290456431536,97.31404958677685,98.71530203743215,98.74152952565343,98.6556359875905,98.67346938775509,100.0,97.34693877551021,98.75717017208413,97.51434034416826,100.0,6327284.0,2823344.0,2238.0
6404446.0,3258.024331407,0.0017000880049052763,6404446.0,98.2,96.37799268354522,96.59090909090908,96.19450317124736,98.22064056939503,98.04347826086956,98.33333333333333,98.36065573770492,100.0,96.72131147540983,98.08102345415779,96.16204690831557,100.0,6404446.0,2850608.0,2262.0
6481608.0,3338.841127057,0.0017602567189947136,6481608.0,98.5,96.99345776409467,97.04724409448818,96.875,98.51866336032329,98.42271293375394,98.57006673021925,98.59022556390977,100.0,97.18045112781954,98.4472049689441,96.8944099378882,100.0,6481608.0,2877872.0,2286.0
6558770.0,3420.754510614,0.001821723311730833,6558770.0,98.3,96.60021758607449,96.62027833001989,96.48760330578511,98.32804701138403,98.32512315270937,98.2741116751269,98.30339321357286,100.0,96.6067864271457,98.35271317829456,96.70542635658916,100.0,6558770.0,2900592.0,2306.0
6635932.0,3503.552829856,0.0018845352739937777,6635932.0,97.39999999999999,94.78832584990377,94.68302658486706,94.78957915831663,97.45866419570632,97.25158562367865,97.53320683111954,97.59259259259258,100.0,95.18518518518519,97.32510288065843,94.65020576131687,100.0,6635932.0,2932400.0,2334.0
6713094.0,3587.71390268,0.0019489251792344528,6713094.0,97.5,94.98447192508004,95.02982107355864,94.52954048140043,97.55208909612357,97.64373232799247,97.33759318423854,97.40663900414937,100.0,94.81327800829875,97.69797421731124,95.39594843462247,100.0,6713094.0,2957392.0,2356.0
6790256.0,3674.460027183,0.0020160576533023943,6790256.0,98.4,96.79953913363524,96.875,96.7871485943775,98.42457660496258,98.4313725490196,98.36734693877551,98.39357429718876,100.0,96.78714859437751,98.45559845559846,96.91119691119691,100.0,6790256.0,2991472.0,2386.0
6867418.0,3762.508336832,0.0020848447829387167,6867418.0,98.5,96.99656406929526,96.9939879759519,96.74620390455532,98.52017154171489,98.55351976856316,98.4423676012461,98.46625766871165,100.0,96.93251533742331,98.57414448669202,97.14828897338404,100.0,6867418.0,3019872.0,2411.0
6944580.0,3850.970299352,0.0021545530198033604,6944580.0,98.6,97.20050390929632,97.25490196078431,97.08333333333333,98.61930760248683,98.59437751004016,98.60557768924303,98.62475442043221,100.0,97.24950884086444,98.61386138613861,97.22772277227722,100.0,6944580.0,3046000.0,2434.0
7021742.0,3940.148642127,0.002225585800599502,7021742.0,98.9,97.79841485869825,97.83464566929133,97.81746031746032,98.91106251590097,98.86714727085479,98.9310009718173,98.9423076923077,100.0,97.88461538461539,98.87983706720978,97.75967413441956,100.0,7021742.0,3078944.0,2463.0
7098904.0,4027.064877883,0.0022955319687479906,7098904.0,97.8,95.6,95.6,95.61752988047807,97.84633818755654,97.75051124744377,97.84735812133071,97.89272030651341,100.0,95.78544061302682,97.8,95.6,100.0,7098904.0,3110752.0,2491.0
7176066.0,4117.605737534,0.0023692199304752,7176066.0,98.3,96.60089736309614,96.69902912621359,96.59318637274549,98.3283758204479,98.29145728643216,98.30845771144277,98.33659491193738,100.0,96.67318982387475,98.3201581027668,96.6403162055336,100.0,7176066.0,3145968.0,2522.0
7253228.0,4211.657403664,0.0024469537438925465,7253228.0,99.2,98.3954237485308,98.39679358717434,98.32285115303982,99.2040466269486,99.15433403805497,99.24098671726756,99.24670433145009,100.0,98.49340866290018,99.16142557651992,98.32285115303984,100.0,7253228.0,3194816.0,2565.0
7330390.0,4308.714289748,0.002527970032239442,7330390.0,97.5,94.97782206222679,94.9290060851927,95.00998003992015,97.54892108408278,97.30893433799784,97.6657329598506,97.71897810218978,100.0,95.43795620437956,97.37945492662475,94.75890985324948,100.0,7330390.0,3226624.0,2593.0
7407552.0,4409.360745012,0.002612929149731147,7407552.0,98.3,96.59632402995234,96.62698412698413,96.4059196617336,98.32616373466348,98.36065573770492,98.23468328141225,98.26530612244898,100.0,96.53061224489797,98.38709677419355,96.7741935483871,100.0,7407552.0,3262976.0,2625.0
