learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
2626296.0,51.754696219,5.710915771146957E-6,2626296.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2626296.0,428784.0,10.0,1.0,1.57540814E7,15952.544897636635,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2664918.0,52.489483859,5.792742710773492E-6,2664918.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2664918.0,430464.0,10.0,1.0,1.5986136399999999E7,16058.178056333161,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2703540.0,53.216198784,5.873670662002607E-6,2703540.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2703540.0,430464.0,10.0,1.0,1.6217898700000001E7,15910.680864333037,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2742162.0,53.951221046,5.955523729450548E-6,2742162.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2742162.0,430464.0,10.0,1.0,1.6449799399999999E7,15849.440860799936,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2780784.0,54.67781032,6.0364376880153455E-6,2780784.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2780784.0,430464.0,10.0,1.0,1.66816935E7,15933.661769627508,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2819406.0,55.413403915,6.118354379874412E-6,2819406.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2819406.0,430464.0,10.0,1.0,1.69136077E7,16073.225466595075,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2858028.0,56.146722413,6.200017713872337E-6,2858028.0,99.8,83.2355406538139,50.0,71.42857142857143,92.26485148514853,83.33333333333333,99.89939637826961,99.89949748743719,100.0,99.79899497487436,85.71428571428572,71.42857142857143,100.0,2858028.0,430464.0,10.0,1.0,1.71453013E7,16277.369491617816,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
2896650.0,56.885086754,6.282242959731662E-6,2896650.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2896650.0,430464.0,10.0,1.0,1.73770576E7,16481.38771935067,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
2935272.0,57.615538206,6.36349479909508E-6,2935272.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2935272.0,429976.0,10.0,1.0,1.76086526E7,16196.579722617045,1416.8000000000002,149.25950555994748,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
2973894.0,58.344039529,6.444621686007565E-6,2973894.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2973894.0,430464.0,10.0,1.0,1.78404865E7,16267.64764972353,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3012516.0,59.087222595,6.527383551562414E-6,3012516.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3012516.0,430464.0,10.0,1.0,1.8072034900000002E7,16377.886835947096,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3051138.0,59.863311269,6.613711851819685E-6,3051138.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3051138.0,429976.0,10.0,1.0,1.83038784E7,16451.240677293325,1416.8,149.25950555994748,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3089760.0,60.647051543,6.700990222592882E-6,3089760.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3089760.0,430464.0,10.0,1.0,1.8535708400000002E7,16440.010578531623,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3128382.0,61.433710568,6.788593629402152E-6,3128382.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3128382.0,430464.0,10.0,1.0,1.87674639E7,16264.055298930383,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3167004.0,62.204065676,6.874381410091153E-6,3167004.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3167004.0,430464.0,10.0,1.0,1.8999264400000002E7,16138.109941653674,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3205626.0,63.072178464,6.9710556174753425E-6,3205626.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3205626.0,430464.0,10.0,1.0,1.9231253E7,16130.78217432619,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3244248.0,64.046186723,7.079522486903003E-6,3244248.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3244248.0,430464.0,10.0,1.0,1.9463155200000003E7,16001.441968356114,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3282870.0,65.016840954,7.187615847262573E-6,3282870.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3282870.0,430464.0,10.0,1.0,1.96952447E7,15932.798241014962,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3321492.0,65.897660374,7.285705082272322E-6,3321492.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3321492.0,430464.0,10.0,1.0,1.9926749E7,16257.9045116864,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3360114.0,66.637790722,7.368126993045838E-6,3360114.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3360114.0,430464.0,10.0,1.0,2.01585742E7,16102.234998768141,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3398736.0,67.375283418,7.450255171345901E-6,3398736.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3398736.0,430464.0,10.0,1.0,2.0390423799999997E7,16192.481957858317,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3437358.0,68.124481718,7.533592318197031E-6,3437358.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3437358.0,429976.0,10.0,1.0,2.06218767E7,16014.178308611043,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3475980.0,68.869653995,7.616575704963644E-6,3475980.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3475980.0,430464.0,10.0,1.0,2.08536689E7,15851.14034769159,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3514602.0,69.617190821,7.6998224110864E-6,3514602.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3514602.0,430464.0,10.0,1.0,2.1085740799999997E7,15999.87416478307,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3553224.0,70.359685085,7.78241383383134E-6,3553224.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3553224.0,429976.0,10.0,1.0,2.1317385599999998E7,15597.690450120419,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3591846.0,71.114503084,7.866471381170045E-6,3591846.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3591846.0,430464.0,10.0,1.0,2.1548956900000002E7,15493.413349262819,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3630468.0,71.860559603,7.949553238314779E-6,3630468.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3630468.0,430464.0,10.0,1.0,2.1780730400000002E7,15533.70015446706,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3669090.0,72.607130401,8.03269236626048E-6,3669090.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3669090.0,430464.0,10.0,1.0,2.2012185500000004E7,15492.194287230966,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3707712.0,73.347737911,8.115073915737996E-6,3707712.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3707712.0,429976.0,10.0,1.0,2.22438651E7,15280.748799642874,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3746334.0,74.087018316,8.197307844559843E-6,3746334.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3746334.0,429976.0,10.0,1.0,2.24756355E7,15634.330367993318,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3784956.0,74.825929302,8.279593965541417E-6,3784956.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3784956.0,430464.0,10.0,1.0,2.27071395E7,15399.91067975567,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3823578.0,75.576990059,8.363138282980779E-6,3823578.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3823578.0,429976.0,10.0,1.0,2.29388867E7,15423.135947515791,1416.8000000000002,149.25950555994754,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3862200.0,76.317571544,8.445610432977239E-6,3862200.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3862200.0,430464.0,10.0,1.0,2.31704797E7,15387.774779927677,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
3862347.0,76.334089948,8.447450936069158E-6,3862347.0,99.7,82.20640569395015,-200.0,70.0,91.82806243360301,82.35294117647058,99.84871406959154,99.8489425981873,100.0,99.69788519637463,85.0,70.0,100.0,3862347.0,430696.0,10.0,1.0,2.3171359699999996E7,15388.15583528895,1487.1999999999998,27.050569926220295,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.2281879194630871,0.0
