learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes)
363000.0,122.635496122,6.192310079385259E-5,363000.0,0.027823691460055096,0.027823691460055096,-1251275.862068586,0.0,?,?,?,363000.0,1951816.0
364000.0,122.980111979,6.209710981345114E-5,364000.0,0.02774725274725275,0.02774725274725275,-1254724.1379302696,0.0,?,?,?,364000.0,1951816.0
365000.0,123.265992252,6.22414611107488E-5,365000.0,0.02767123287671233,0.02767123287671233,-1258172.4137928325,0.0,?,?,?,365000.0,1951816.0
366000.0,123.572609486,6.239628325023137E-5,366000.0,0.027595628415300548,0.027595628415300548,-1261620.6896552823,0.0,?,?,?,366000.0,1951816.0
367000.0,123.882352412,6.255268366473941E-5,367000.0,0.027520435967302453,0.027520435967302453,-1265068.9655178895,0.0,?,?,?,367000.0,1951816.0
368000.0,124.214690748,6.272049331959918E-5,368000.0,0.027445652173913045,0.027445652173913045,-1268517.2413801686,0.0,?,?,?,368000.0,1951816.0
369000.0,124.527851039,6.287861928538754E-5,369000.0,0.027371273712737124,0.027371273712737124,-1271965.5172409788,0.0,?,?,?,369000.0,1951816.0
370000.0,124.811143257,6.302166378004084E-5,370000.0,0.0272972972972973,0.0272972972972973,-1275413.793102612,0.0,?,?,?,370000.0,1951816.0
371000.0,125.08682291,6.316086441508823E-5,371000.0,0.02722371967654986,0.02722371967654986,-1278862.0689663142,0.0,?,?,?,371000.0,1951816.0
372000.0,125.396516809,6.331724007408944E-5,372000.0,0.0271505376344086,0.0271505376344086,-1282310.344828022,0.0,?,?,?,372000.0,1951816.0
373000.0,125.72622877,6.348372357714985E-5,373000.0,0.027077747989276143,0.027077747989276143,-1285758.6206890189,0.0,?,?,?,373000.0,1951816.0
374000.0,126.053797667,6.364912496962827E-5,374000.0,0.027005347593582887,0.027005347593582887,-1289206.8965525276,0.0,?,?,?,374000.0,1951816.0
375000.0,126.357149094,6.380229808495038E-5,375000.0,0.026933333333333333,0.026933333333333333,-1292655.1724131189,0.0,?,?,?,375000.0,1951816.0
376000.0,126.649708165,6.39500217490979E-5,376000.0,0.026861702127659575,0.026861702127659575,-1296103.4482759852,0.0,?,?,?,376000.0,1951816.0
377000.0,127.012180904,6.413304735474955E-5,377000.0,0.026790450928381962,0.026790450928381962,-1299551.7241377856,0.0,?,?,?,377000.0,1951816.0
378000.0,127.288868492,6.427275693266073E-5,378000.0,0.026719576719576723,0.026719576719576723,-1302999.9999992754,0.0,?,?,?,378000.0,1951816.0
379000.0,127.567202243,6.44132977178536E-5,379000.0,0.026912928759894462,0.026912928759894462,-1222151.6129030278,0.0,?,?,?,379000.0,1951816.0
380000.0,127.848190668,6.455517894403523E-5,380000.0,0.026842105263157896,0.026842105263157896,-1225377.4193555005,0.0,?,?,?,380000.0,1951816.0
381000.0,128.1060475,6.468538019166124E-5,381000.0,0.026771653543307086,0.026771653543307086,-1228603.2258059664,0.0,?,?,?,381000.0,1951816.0
382000.0,128.439453424,6.485372891034365E-5,382000.0,0.026701570680628273,0.026701570680628273,-1231829.0322583679,0.0,?,?,?,382000.0,1951816.0
383000.0,128.75530369,6.501321314187337E-5,383000.0,0.026631853785900786,0.026631853785900786,-1235054.8387095171,0.0,?,?,?,383000.0,1951816.0
384000.0,129.053286111,6.516367525173448E-5,384000.0,0.026562500000000003,0.026562500000000003,-1238280.645161054,0.0,?,?,?,384000.0,1951816.0
385000.0,129.40551843,6.534153009867529E-5,385000.0,0.026493506493506493,0.026493506493506493,-1241506.4516132402,0.0,?,?,?,385000.0,1951816.0
386000.0,129.701427902,6.549094550155574E-5,386000.0,0.026424870466321245,0.026424870466321245,-1244732.2580640023,0.0,?,?,?,386000.0,1951816.0
386705.0,129.92028913,6.560145645727306E-5,386705.0,0.026376695413816733,0.026376695413816733,-1247006.4516128807,0.0,?,?,?,386705.0,1951816.0
