learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
250000.0,7.017014432,9.012868288876447E-7,250000.0,100.0,100.0,?,?,?,?,?,250000.0,499576.0,10.0,0.0,1499456.5999999999,1081.7310407141179,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
255000.0,7.155472018,9.191811798587234E-7,255000.0,100.0,100.0,?,?,?,?,?,255000.0,499576.0,10.0,0.0,1529416.2999999998,1123.7334648394415,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
260000.0,7.294474028,9.371458925514999E-7,260000.0,100.0,100.0,?,?,?,?,?,260000.0,499576.0,10.0,0.0,1559433.7,1151.446245187128,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
265000.0,7.43267766,9.55007422337855E-7,265000.0,100.0,100.0,?,?,?,?,?,265000.0,499576.0,10.0,0.0,1589442.6,1112.4764367042735,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
270000.0,7.570953752,9.728783169030482E-7,270000.0,100.0,100.0,?,?,?,?,?,270000.0,499576.0,10.0,0.0,1619373.4000000004,1084.5406810667987,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
275000.0,7.709306932,9.907591743728934E-7,275000.0,100.0,100.0,?,?,?,?,?,275000.0,499576.0,10.0,0.0,1649424.5999999999,1172.1791861504928,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
280000.0,7.846747391,1.0085220711705608E-6,280000.0,100.0,100.0,?,?,?,?,?,280000.0,499576.0,10.0,0.0,1679314.6,1120.4099646508298,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
285000.0,7.986481568,1.0265814096158578E-6,285000.0,100.0,100.0,?,?,?,?,?,285000.0,499576.0,10.0,0.0,1709331.8,1129.7845222283288,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
290000.0,8.125963319,1.0446081243561726E-6,290000.0,100.0,100.0,?,?,?,?,?,290000.0,499576.0,10.0,0.0,1739332.1,1158.1585431671888,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
295000.0,8.263681284,1.0624068862147878E-6,295000.0,100.0,100.0,?,?,?,?,?,295000.0,499576.0,10.0,0.0,1769264.2,1114.7083126191392,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
300000.0,8.40183116,1.080261468539768E-6,300000.0,100.0,100.0,?,?,?,?,?,300000.0,499576.0,10.0,0.0,1799204.9000000001,1085.7072912264264,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
305000.0,8.540977261,1.0982448036497068E-6,305000.0,100.0,100.0,?,?,?,?,?,305000.0,499576.0,10.0,0.0,1829310.8,1136.4378850894918,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
310000.0,8.679538318,1.116152527281994E-6,310000.0,100.0,100.0,?,?,?,?,?,310000.0,499576.0,10.0,0.0,1859270.2,1105.0611647224557,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
315000.0,8.817900759,1.13403458164967E-6,315000.0,100.0,100.0,?,?,?,?,?,315000.0,499576.0,10.0,0.0,1889227.7000000002,1041.420189506134,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
320000.0,8.956749822,1.1519795273699242E-6,320000.0,100.0,100.0,?,?,?,?,?,320000.0,499576.0,10.0,0.0,1919218.4000000001,1016.0414689699642,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
325000.0,9.095765708,1.1699460334062165E-6,325000.0,100.0,100.0,?,?,?,?,?,325000.0,499576.0,10.0,0.0,1949360.9,987.1028821758985,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
330000.0,9.232528569,1.187680796477317E-6,330000.0,100.0,100.0,?,?,?,?,?,330000.0,501256.0,10.0,0.0,1979171.2999999998,941.9377249997902,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
