learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
4060.0,12.101495255,3.20035932469322E-6,4060.0,99.8,99.8,99.60861056751467,99.64912280701755,?,?,?,4060.0,1221304.0,10.0,0.0,24307.9,144.5909556108004,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4070.0,12.134756858,3.2108684019433267E-6,4070.0,99.8,99.8,99.60707269155206,99.65095986038395,?,?,?,4070.0,1221304.0,10.0,0.0,24366.0,146.52720642332014,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4080.0,12.167958918,3.221358666450503E-6,4080.0,99.8,99.8,99.60629921259843,99.64973730297724,?,?,?,4080.0,1221304.0,10.0,0.0,24426.100000000002,148.7708528800809,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4090.0,12.201949062,3.2320979278456393E-6,4090.0,99.8,99.8,99.6078431372549,99.64912280701755,?,?,?,4090.0,1221304.0,10.0,0.0,24485.1,147.37589882866016,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4100.0,12.234970247,3.242531044495341E-6,4100.0,99.8,99.8,99.609375,99.64850615114236,?,?,?,4100.0,1221304.0,10.0,0.0,24544.300000000003,150.7441172613014,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4110.0,12.267550121,3.2528247279556586E-6,4110.0,99.8,99.8,99.61013645224172,99.64850615114236,?,?,?,4110.0,1221304.0,10.0,0.0,24596.199999999997,145.96179104287668,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4120.0,12.300232529,3.2631508072607213E-6,4120.0,99.8,99.8,99.61089494163424,99.64912280701755,?,?,?,4120.0,1221304.0,10.0,0.0,24655.8,145.50967894496452,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4130.0,12.33305546,3.273521285119348E-6,4130.0,99.8,99.8,99.60861056751467,99.64912280701755,?,?,?,4130.0,1221304.0,10.0,0.0,24717.3,145.95893638661192,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4140.0,12.365569335,3.283794116049214E-6,4140.0,99.8,99.8,99.61013645224172,99.64788732394366,?,?,?,4140.0,1221304.0,10.0,0.0,24777.4,145.51685660278562,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4150.0,12.399093668,3.2943862034256194E-6,4150.0,99.8,99.8,99.61013645224172,99.64850615114236,?,?,?,4150.0,1221304.0,10.0,0.0,24834.199999999997,144.87373813082874,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4160.0,12.432212151,3.3048500615942515E-6,4160.0,99.8,99.8,99.61013645224172,99.64912280701755,?,?,?,4160.0,1221304.0,10.0,0.0,24894.399999999998,144.20063183711162,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4170.0,12.465029314,3.315218717040483E-6,4170.0,99.8,99.8,99.6116504854369,99.64664310954063,?,?,?,4170.0,1221304.0,10.0,0.0,24955.3,140.06669046485578,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
